"Cluster"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"M.APC.24h.10"	"GO:0002685"	"regulation of leukocyte migration"	"5/107"	"158/16992"	0.0032390369772845	0.0497874614621592	0.0411500295227339	"29108/4354/5724/6363/2919"	5
"M.APC.24h.2"	"GO:0002685"	"regulation of leukocyte migration"	"14/390"	"158/16992"	1.71075673621859e-05	0.000991495099730164	0.000795482308465943	"728/6347/6351/2919/10563/2920/6372/3576/4283/1588/2621/3673/3735/8995"	14
"M.APC.24h.3"	"GO:0002685"	"regulation of leukocyte migration"	"28/955"	"158/16992"	5.58021380253298e-08	7.18130591664437e-06	5.86637861291929e-06	"6868/708/719/728/6369/6348/6351/6354/1236/1435/1588/1906/2621/3554/3569/3570/3676/3958/3965/4323/7941/5473/5734/7057/7124/8764/8740/8995"	28
"M.APC.24h.4"	"GO:0002685"	"regulation of leukocyte migration"	"19/584"	"158/16992"	2.12985885891308e-06	0.000509154592772387	0.000469316267858741	"683/719/728/27202/6346/6366/1230/6372/3576/23604/3383/3676/11240/7941/83483/5724/2185/7060/8995"	19
"M.APC.24h.5"	"GO:0002685"	"regulation of leukocyte migration"	"30/833"	"158/16992"	1.39580064456375e-10	5.26000626968827e-08	4.12728669814436e-08	"301/728/27202/6346/6363/6347/6366/6351/729230/1236/1435/10563/3576/4283/23604/1906/2621/3383/51561/90865/3569/3676/11240/7941/83483/5724/5054/7124/8995/7422"	30
"M.APC.5d.1"	"GO:0002685"	"regulation of leukocyte migration"	"14/625"	"158/16992"	0.00211472423720792	0.0368725427601674	0.0303697460395097	"613/708/728/6346/3576/1906/3569/3958/3965/7941/23075/7124/8784/7422"	14
"M.Neutr.72h.1"	"GO:0002685"	"regulation of leukocyte migration"	"37/1988"	"158/16992"	2.4747383973787e-05	0.000884718977062885	0.000707187389534331	"100/102/6868/683/708/719/728/811/6347/6348/6351/6354/1230/10488/1435/3576/1588/23604/1906/3162/3383/3552/51561/3676/3735/3965/4067/5724/5734/29108/27342/5879/11035/7057/7124/8764/7784"	37
"Musc.Skel.24h.1"	"GO:0002685"	"regulation of leukocyte migration"	"30/833"	"158/16992"	1.39580064456375e-10	5.26000626968827e-08	4.12728669814436e-08	"301/728/27202/6346/6363/6347/6366/6351/729230/1236/1435/10563/3576/4283/23604/1906/2621/3383/51561/90865/3569/3676/11240/7941/83483/5724/5054/7124/8995/7422"	30
"E.Corn.6h.1"	"GO:0051272"	"positive regulation of cellular component movement"	"11/133"	"420/16992"	0.000467763042664008	0.019101487831772	0.0151977057695077	"650/1435/1839/4254/5154/56034/10630/5724/80031/7042/7057"	11
"E.Pan.3d.1"	"GO:0051272"	"positive regulation of cellular component movement"	"46/681"	"420/16992"	6.19229307448049e-10	1.06989063675746e-07	7.78804579269945e-08	"10396/10630/11116/152007/196527/2113/2149/2247/2252/2277/2294/2324/23604/2621/27286/29105/3479/3717/4193/4254/4920/5054/5058/5154/5159/5328/538/56034/57214/5743/6615/6648/6662/7046/7048/7057/708/7423/7474/7481/80310/8828/8829/8895/9037/9423"	46
"E.Pan.7d.1"	"GO:0051272"	"positive regulation of cellular component movement"	"77/1573"	"420/16992"	3.76592721017888e-09	1.03016938834443e-06	8.18197238085181e-07	"102/10396/10457/11116/11151/1277/1436/152007/153090/1902/196527/2041/2113/2149/2241/2252/22800/2294/22954/23075/23604/25777/2621/27286/2886/3479/3480/3678/3685/3717/388/3925/3958/4254/4638/4641/4920/5054/5058/5154/5156/5168/5216/5328/5335/538/54828/55140/5578/56034/57007/57214/5743/596/6239/6615/6662/6714/7010/7042/7046/7048/7057/7494/80031/80139/81/8613/8660/8817/8826/8828/8895/9037/9423/9564/9759"	77
"E.Pr.24h.1"	"GO:0051272"	"positive regulation of cellular component movement"	"44/922"	"420/16992"	2.25193877721599e-05	0.00198684212467004	0.00164060913686373	"6347/7015/7124/55604/1906/596/6648/4638/5054/57118/3554/4921/375056/3479/1277/9732/1236/6997/1839/9759/5788/4254/23075/4233/604/154810/51176/5578/2041/623/1907/132141/1956/4303/3673/150/1672/4851/10911/7074/23224/3576/8660/5155"	44
"E.Pr.24h.2"	"GO:0051272"	"positive regulation of cellular component movement"	"50/842"	"420/16992"	8.18828559516316e-09	8.15717010990154e-06	6.76955737520121e-06	"3569/6347/7057/51561/1906/9043/101/5054/3725/1398/5743/4254/4318/57007/64750/4233/2335/3037/1277/3918/29126/2920/83483/10630/8613/6374/9734/3552/719/29108/3685/6317/25777/2113/2149/8754/56034/9547/7046/63940/1826/5154/2152/80031/2651/3965/1672/2150/2886/6372"	50
"E.Pr.48h.1"	"GO:0051272"	"positive regulation of cellular component movement"	"13/183"	"420/16992"	0.000642247043472863	0.0281806602721209	0.0238415927212802	"57118/6347/1366/9547/3491/1906/2149/2152/2625/3569/3685/3918/388"	13
"E.Pr.6h.1"	"GO:0051272"	"positive regulation of cellular component movement"	"21/198"	"420/16992"	2.17164706416992e-08	6.08966030910981e-06	4.31471982486391e-06	"29126/1435/9547/3491/1906/2149/2152/642273/2886/3091/3569/4780/5154/56034/10630/5054/6546/4088/7057/7424/7476"	21
"F.F.36h.1"	"GO:0051272"	"positive regulation of cellular component movement"	"44/931"	"420/16992"	2.84395719714121e-05	0.000979362724931021	0.000787622245257194	"101/25960/10396/652/6356/6363/6347/6348/6352/1236/29126/11151/1512/2920/3576/1793/1956/2252/1839/9734/3315/3383/3554/3569/3725/3735/9585/4067/5031/80310/5156/5159/10631/9647/5578/2185/5788/10507/80031/4088/10253/23224/7124/7422"	44
"F.F.8h.1"	"GO:0051272"	"positive regulation of cellular component movement"	"22/423"	"420/16992"	0.000884942049497585	0.00932462225306222	0.00722500632192548	"84913/10396/596/652/6348/1235/1236/29126/11151/1512/1793/1956/1839/3383/3725/3735/4067/2185/5788/10507/6776/7124"	22
"L.Pbmc.24h.1"	"GO:0051272"	"positive regulation of cellular component movement"	"22/264"	"420/16992"	7.18958540023364e-07	4.33446699468323e-05	3.37352535283041e-05	"6369/3315/29085/1906/1436/29108/7941/1902/199/23328/3965/5724/1512/972/5058/6363/5168/2621/7130/4318/57214/5025"	22
"L.Pbmc.24h.2"	"GO:0051272"	"positive regulation of cellular component movement"	"22/302"	"420/16992"	6.57128113720781e-06	0.000320115266826837	0.000230241880446529	"6369/1240/3315/1906/1436/3569/7941/1902/199/23328/4233/3965/4283/5724/1512/972/5058/6363/5168/3627/4318/57214"	22
"L.Pbmc.6h.1"	"GO:0051272"	"positive regulation of cellular component movement"	"9/90"	"420/16992"	0.00038095270757592	0.00869514405306276	0.00615645523020042	"10630/1906/29108/3569/1902/23328/5724/4318/57214"	9
"L.Pbmc.8h.1"	"GO:0051272"	"positive regulation of cellular component movement"	"17/196"	"420/16992"	7.77209179386116e-06	0.000506157478075208	0.000373776256665297	"5328/3552/10630/3091/1906/7057/29108/8829/3569/7941/1902/101/23328/23075/3627/57214/5025"	17
"L.Pbmc.8h.2"	"GO:0051272"	"positive regulation of cellular component movement"	"20/220"	"420/16992"	5.88934402778533e-07	5.80324059977223e-05	4.21055870213833e-05	"5328/3552/10630/3091/2920/1906/7057/29108/8829/3569/1902/101/23328/6351/4283/23075/3627/10457/57214/5025"	20
"L.T.10d.1"	"GO:0051272"	"positive regulation of cellular component movement"	"17/295"	"420/16992"	0.00112062843898823	0.0168094265848234	0.0126987045355623	"57118/6351/6352/29126/3576/2625/3458/3565/3569/3717/3725/8828/7803/9693/388/4088/7057"	17
"M.APC.12h.1"	"GO:0051272"	"positive regulation of cellular component movement"	"54/1114"	"420/16992"	1.52247003159488e-06	0.000478436160307575	0.000411997342659199	"91/708/719/728/57118/6347/6352/6354/1236/23122/80781/64506/1435/10563/3576/1793/1906/4072/2152/2268/2321/27086/2651/152007/3091/3146/3554/3569/3685/3717/3965/4318/4641/4851/8828/5154/56034/10630/7941/25865/5788/9693/22902/5054/4088/8877/10253/6776/23075/7048/7124/22954/7422/80139"	54
"M.APC.12h.2"	"GO:0051272"	"positive regulation of cellular component movement"	"29/606"	"420/16992"	0.000557346018064051	0.0146572711681112	0.0117162877312509	"91/708/728/29126/11151/3576/1906/2651/3554/3569/3685/3725/3958/3965/1902/4318/91663/4641/4851/5154/56034/7941/8613/6546/23075/7048/7124/8784/7422"	29
"M.APC.18h.1"	"GO:0051272"	"positive regulation of cellular component movement"	"41/674"	"420/16992"	1.05109522287896e-07	1.47726655870079e-05	1.27673703627531e-05	"91/708/57118/6347/6369/6351/6354/29126/1435/2919/6374/6372/3576/1906/3315/3554/3642/3685/3717/3958/3965/1902/4318/4851/5154/56034/10630/7941/8613/5473/5788/388/5054/6546/8877/10253/3925/23075/7048/7057/7074"	41
"M.APC.24h.1"	"GO:0051272"	"positive regulation of cellular component movement"	"43/1115"	"420/16992"	0.00250815076118926	0.0430710027266293	0.0378726212941826	"91/6868/154810/84904/506/596/604/650/708/719/728/57118/55604/55749/1230/729230/29126/1435/2919/58191/2920/3576/1729/2152/2335/2621/1839/3383/3676/3735/9585/3815/3965/91663/5025/56034/5979/6546/3925/7046/8995/7422/7784"	43
"M.APC.24h.2"	"GO:0051272"	"positive regulation of cellular component movement"	"27/390"	"420/16992"	1.5707449910492e-06	0.000196294038100179	0.000157487853049933	"91/596/728/6347/6351/29126/2919/10563/58191/2920/6372/3576/4283/2335/2621/1839/3643/3673/3725/3735/1902/5293/5328/5743/10371/4088/8995"	27
"M.APC.24h.3"	"GO:0051272"	"positive regulation of cellular component movement"	"57/955"	"420/16992"	5.36220709064864e-10	1.49516207710919e-07	1.22139161509219e-07	"90/91/6868/538/10396/596/708/719/728/55604/6369/10344/6348/6351/6354/1236/1435/1601/1793/1906/2321/2621/2651/1839/3554/3569/3570/3676/3685/3690/3725/3958/3965/4323/4318/4641/4851/5031/5154/56034/10630/7941/5328/8613/5473/5979/6239/4088/3925/7046/7048/7057/7124/8764/8740/8995/22954"	57
"M.APC.24h.4"	"GO:0051272"	"positive regulation of cellular component movement"	"29/584"	"420/16992"	0.000306237179070524	0.0209164854212772	0.0192798945820841	"91/596/719/728/6346/6366/1230/29126/6372/3576/23604/1672/2152/2294/1839/3383/3676/3815/91663/4638/7941/83483/5724/5747/2185/6546/7060/8995/80139"	29
"M.APC.24h.5"	"GO:0051272"	"positive regulation of cellular component movement"	"55/833"	"420/16992"	2.60390089448393e-11	1.61734794308633e-08	1.26905906752217e-08	"91/25960/652/728/6346/6363/6347/6366/6351/729230/1236/29126/11151/1435/10563/3576/4283/23604/1906/2149/2321/2335/2294/2621/152007/1839/3315/3383/51561/3569/3676/9270/3725/3815/4318/8828/5293/7941/83483/5724/5743/5747/10371/5054/6546/6615/10253/6714/6776/7124/8995/22954/7422/7494/80149"	55
"M.APC.24h.6"	"GO:0051272"	"positive regulation of cellular component movement"	"23/447"	"420/16992"	0.000787287594483545	0.0236130442345455	0.0195425998630667	"91/596/604/650/1230/4680/6372/1672/2268/2294/3815/3958/3965/91663/56034/10630/5724/5747/949/10507/23075/7048/7060"	23
"M.Neutr.36h.1"	"GO:0051272"	"positive regulation of cellular component movement"	"24/315"	"420/16992"	1.13742507941943e-06	0.000519092370620041	0.000441051540664349	"91/604/719/29126/3576/2335/152007/1839/3091/3678/3735/3815/1902/4641/26012/5025/56034/5788/5979/6386/57698/6546/7046/7124"	24
"M.Neutr.72h.1"	"GO:0051272"	"positive regulation of cellular component movement"	"70/1988"	"420/16992"	0.00138704558953686	0.0160378384367799	0.0128196154846056	"91/102/6868/9530/596/604/708/719/728/811/146206/6347/6348/6351/6354/1230/29126/29105/11151/10488/1435/1436/1512/58191/3576/23604/1906/11116/2268/4303/152007/1839/3091/3383/3552/51561/3676/3717/3725/3735/3965/1902/4067/4780/4851/26012/5025/56034/29085/57580/5724/5743/7803/5788/29108/5879/5979/56729/388591/6386/10507/3925/7046/7048/7057/7114/7124/8764/80149/7784"	70
"Musc.Skel.24h.1"	"GO:0051272"	"positive regulation of cellular component movement"	"55/833"	"420/16992"	2.60390089448393e-11	1.61734794308633e-08	1.26905906752217e-08	"91/25960/652/728/6346/6363/6347/6366/6351/729230/1236/29126/11151/1435/10563/3576/4283/23604/1906/2149/2321/2335/2294/2621/152007/1839/3315/3383/51561/3569/3676/9270/3725/3815/4318/8828/5293/7941/83483/5724/5743/5747/10371/5054/6546/6615/10253/6714/6776/7124/8995/22954/7422/7494/80149"	55
"E.Corn.6h.1"	"GO:2000147"	"positive regulation of cell motility"	"10/133"	"410/16992"	0.00145051262124123	0.0320048591267421	0.0254640076462383	"650/1435/1839/4254/5154/56034/5724/80031/7042/7057"	10
"E.Pan.3d.1"	"GO:2000147"	"positive regulation of cell motility"	"45/681"	"410/16992"	8.93653959953381e-10	1.48889132970804e-07	1.08380739654496e-07	"10396/11116/152007/196527/2113/2149/2247/2252/2277/2294/2324/23604/2621/27286/29105/3479/3717/4193/4254/4920/5054/5058/5154/5159/5328/538/56034/57214/5743/6615/6648/6662/7046/7048/7057/708/7423/7474/7481/80310/8828/8829/8895/9037/9423"	45
"E.Pan.7d.1"	"GO:2000147"	"positive regulation of cell motility"	"76/1573"	"410/16992"	2.87171696559365e-09	1.03016938834443e-06	8.18197238085181e-07	"102/10396/10457/11116/11151/1277/1436/152007/153090/1902/196527/2041/2113/2149/2241/2252/22800/2294/22954/23075/23604/25777/2621/27286/2886/3479/3480/3678/3685/3717/388/3958/4254/4638/4641/4920/5054/5058/5154/5156/5168/5216/5328/5335/538/54828/55140/5578/56034/57007/57214/5743/596/6239/6615/6662/6714/7010/7042/7046/7048/7057/7494/80031/80139/81/8613/8660/8817/8826/8828/8895/9037/9423/9564/9759"	76
"E.Pr.24h.1"	"GO:2000147"	"positive regulation of cell motility"	"43/922"	"410/16992"	2.71007884967225e-05	0.00228502232370975	0.00188682757208924	"6347/7015/7124/55604/1906/596/6648/4638/5054/57118/3554/4921/375056/3479/1277/9732/1236/6997/1839/9759/5788/4254/23075/4233/154810/51176/5578/2041/623/1907/132141/1956/4303/3673/150/1672/4851/10911/7074/23224/3576/8660/5155"	43
"E.Pr.24h.2"	"GO:2000147"	"positive regulation of cell motility"	"48/842"	"410/16992"	2.78172793041385e-08	1.53953186904349e-05	1.27764275821464e-05	"3569/6347/7057/51561/1906/9043/101/5054/3725/1398/5743/4254/4318/57007/64750/4233/2335/3037/1277/3918/29126/2920/83483/8613/6374/9734/3552/719/29108/3685/6317/25777/2113/2149/8754/56034/9547/7046/63940/5154/2152/80031/2651/3965/1672/2150/2886/6372"	48
"E.Pr.48h.1"	"GO:2000147"	"positive regulation of cell motility"	"13/183"	"410/16992"	0.000512939472572981	0.0245512235493733	0.0207709921279714	"57118/6347/1366/9547/3491/1906/2149/2152/2625/3569/3685/3918/388"	13
"E.Pr.6h.1"	"GO:2000147"	"positive regulation of cell motility"	"20/198"	"410/16992"	7.19161995045902e-08	1.27367374385761e-05	9.02438736165633e-06	"29126/1435/9547/3491/1906/2149/2152/642273/2886/3091/3569/4780/5154/56034/5054/6546/4088/7057/7424/7476"	20
"F.F.36h.1"	"GO:2000147"	"positive regulation of cell motility"	"44/931"	"410/16992"	1.57342560022895e-05	0.000620064204111192	0.000498667498990294	"101/25960/10396/652/6356/6363/6347/6348/6352/1236/29126/11151/1512/2920/3576/1793/1956/2252/1839/9734/3315/3383/3554/3569/3725/3735/9585/4067/5031/80310/5156/5159/10631/9647/5578/2185/5788/10507/80031/4088/10253/23224/7124/7422"	44
"F.F.8h.1"	"GO:2000147"	"positive regulation of cell motility"	"22/423"	"410/16992"	0.000644804981888324	0.0073153981131047	0.00566819718592096	"84913/10396/596/652/6348/1235/1236/29126/11151/1512/1793/1956/1839/3383/3725/3735/4067/2185/5788/10507/6776/7124"	22
"L.Pbmc.24h.1"	"GO:2000147"	"positive regulation of cell motility"	"22/264"	"410/16992"	4.7930053448977e-07	3.21673962486814e-05	2.50359564192273e-05	"6369/3315/29085/1906/1436/29108/7941/1902/199/23328/3965/5724/1512/972/5058/6363/5168/2621/7130/4318/57214/5025"	22
"L.Pbmc.24h.2"	"GO:2000147"	"positive regulation of cell motility"	"22/302"	"410/16992"	4.47589684190563e-06	0.00022385452071984	0.000161006647099005	"6369/1240/3315/1906/1436/3569/7941/1902/199/23328/4233/3965/4283/5724/1512/972/5058/6363/5168/3627/4318/57214"	22
"L.Pbmc.6h.1"	"GO:2000147"	"positive regulation of cell motility"	"8/90"	"410/16992"	0.00148217057853174	0.0195838070208519	0.0138659958276702	"1906/29108/3569/1902/23328/5724/4318/57214"	8
"L.Pbmc.8h.1"	"GO:2000147"	"positive regulation of cell motility"	"16/196"	"410/16992"	2.27076469769454e-05	0.00105946424552136	0.000782370303541888	"5328/3552/3091/1906/7057/29108/8829/3569/7941/1902/101/23328/23075/3627/57214/5025"	16
"L.Pbmc.8h.2"	"GO:2000147"	"positive regulation of cell motility"	"19/220"	"410/16992"	1.70766440214206e-06	0.000115518474262551	8.38147770545678e-05	"5328/3552/3091/2920/1906/7057/29108/8829/3569/1902/101/23328/6351/4283/23075/3627/10457/57214/5025"	19
"L.T.10d.1"	"GO:2000147"	"positive regulation of cell motility"	"17/295"	"410/16992"	0.00086159875972656	0.0145763625789356	0.0110117332473584	"57118/6351/6352/29126/3576/2625/3458/3565/3569/3717/3725/8828/7803/9693/388/4088/7057"	17
"M.APC.12h.1"	"GO:2000147"	"positive regulation of cell motility"	"53/1114"	"410/16992"	1.61294751781004e-06	0.000478436160307575	0.000411997342659199	"91/708/719/728/57118/6347/6352/6354/1236/23122/80781/64506/1435/10563/3576/1793/1906/4072/2152/2268/2321/27086/2651/152007/3091/3146/3554/3569/3685/3717/3965/4318/4641/4851/8828/5154/56034/7941/25865/5788/9693/22902/5054/4088/8877/10253/6776/23075/7048/7124/22954/7422/80139"	53
"M.APC.12h.2"	"GO:2000147"	"positive regulation of cell motility"	"29/606"	"410/16992"	0.000377293270740651	0.0115744639569977	0.00925204620285765	"91/708/728/29126/11151/3576/1906/2651/3554/3569/3685/3725/3958/3965/1902/4318/91663/4641/4851/5154/56034/7941/8613/6546/23075/7048/7124/8784/7422"	29
"M.APC.18h.1"	"GO:2000147"	"positive regulation of cell motility"	"39/674"	"410/16992"	4.21065857883222e-07	3.9855172425763e-05	3.44450867200711e-05	"91/708/57118/6347/6369/6351/6354/29126/1435/2919/6374/6372/3576/1906/3315/3554/3642/3685/3717/3958/3965/1902/4318/4851/5154/56034/7941/8613/5473/5788/388/5054/6546/8877/10253/23075/7048/7057/7074"	39
"M.APC.24h.2"	"GO:2000147"	"positive regulation of cell motility"	"27/390"	"410/16992"	9.89743006250663e-07	0.000140042780059891	0.000112357140238361	"91/596/728/6347/6351/29126/2919/10563/58191/2920/6372/3576/4283/2335/2621/1839/3643/3673/3725/3735/1902/5293/5328/5743/10371/4088/8995"	27
"M.APC.24h.3"	"GO:2000147"	"positive regulation of cell motility"	"55/955"	"410/16992"	1.66507942862963e-09	3.48209735512172e-07	2.84451069057562e-07	"90/91/6868/538/10396/596/708/719/728/55604/6369/10344/6348/6351/6354/1236/1435/1601/1793/1906/2321/2621/2651/1839/3554/3569/3570/3676/3685/3690/3725/3958/3965/4323/4318/4641/4851/5031/5154/56034/7941/5328/8613/5473/5979/6239/4088/7046/7048/7057/7124/8764/8740/8995/22954"	55
"M.APC.24h.4"	"GO:2000147"	"positive regulation of cell motility"	"29/584"	"410/16992"	0.00020474871336769	0.0170021858368837	0.0156718657077382	"91/596/719/728/6346/6366/1230/29126/6372/3576/23604/1672/2152/2294/1839/3383/3676/3815/91663/4638/7941/83483/5724/5747/2185/6546/7060/8995/80139"	29
"M.APC.24h.5"	"GO:2000147"	"positive regulation of cell motility"	"55/833"	"410/16992"	1.00490298450244e-11	9.98672585998521e-09	7.83612769388847e-09	"91/25960/652/728/6346/6363/6347/6366/6351/729230/1236/29126/11151/1435/10563/3576/4283/23604/1906/2149/2321/2335/2294/2621/152007/1839/3315/3383/51561/3569/3676/9270/3725/3815/4318/8828/5293/7941/83483/5724/5743/5747/10371/5054/6546/6615/10253/6714/6776/7124/8995/22954/7422/7494/80149"	55
"M.APC.24h.6"	"GO:2000147"	"positive regulation of cell motility"	"21/447"	"410/16992"	0.0029340720561657	0.0498320912671676	0.0412419766930921	"91/596/650/1230/4680/6372/1672/2268/2294/3815/3958/3965/91663/56034/5724/5747/949/10507/23075/7048/7060"	21
"M.APC.5d.1"	"GO:2000147"	"positive regulation of cell motility"	"27/625"	"410/16992"	0.00262763124018087	0.0421508294114531	0.0347171604873262	"91/708/728/6346/29126/11151/3576/1906/3569/3725/3958/3965/1902/4318/91663/4641/4851/5154/56034/7941/8613/6546/23075/7048/7124/8784/7422"	27
"M.Neutr.36h.1"	"GO:2000147"	"positive regulation of cell motility"	"23/315"	"410/16992"	2.61121286063538e-06	0.000866685286743617	0.000736387014382055	"91/719/29126/3576/2335/152007/1839/3091/3678/3735/3815/1902/4641/26012/5025/56034/5788/5979/6386/57698/6546/7046/7124"	23
"M.Neutr.72h.1"	"GO:2000147"	"positive regulation of cell motility"	"67/1988"	"410/16992"	0.00284639472187499	0.0270431743848327	0.0216165724865786	"91/102/6868/9530/596/708/719/728/811/146206/6347/6348/6351/6354/1230/29126/29105/11151/10488/1435/1436/1512/58191/3576/23604/1906/11116/2268/4303/152007/1839/3091/3383/3552/51561/3676/3717/3725/3735/3965/1902/4067/4780/4851/26012/5025/56034/29085/57580/5724/5743/7803/5788/29108/5879/5979/56729/6386/10507/7046/7048/7057/7114/7124/8764/80149/7784"	67
"Musc.Skel.24h.1"	"GO:2000147"	"positive regulation of cell motility"	"55/833"	"410/16992"	1.00490298450244e-11	9.98672585998521e-09	7.83612769388847e-09	"91/25960/652/728/6346/6363/6347/6366/6351/729230/1236/29126/11151/1435/10563/3576/4283/23604/1906/2149/2321/2335/2294/2621/152007/1839/3315/3383/51561/3569/3676/9270/3725/3815/4318/8828/5293/7941/83483/5724/5743/5747/10371/5054/6546/6615/10253/6714/6776/7124/8995/22954/7422/7494/80149"	55
"E.Pr.24h.1"	"GO:0002696"	"positive regulation of leukocyte activation"	"39/922"	"327/16992"	3.24992418903802e-06	0.000653754749866889	0.000539829512663369	"6347/3123/22890/3117/2624/596/3635/10451/164/942/126259/3479/5914/4602/3113/3127/3125/939/1236/283234/5788/3559/3718/7292/604/64926/3126/3122/961/10125/100133941/3575/59067/3115/3514/3952/50943/57162/8660"	39
"F.F.36h.1"	"GO:0002696"	"positive regulation of leukocyte activation"	"55/931"	"327/16992"	7.48471490369302e-14	1.11655680109138e-10	8.9795634676082e-11	"100/101/79915/695/151888/84433/6363/6347/6352/1236/10666/939/29126/952/941/9308/942/11151/1803/1948/1880/9402/3109/3113/3117/3118/3122/3127/3329/29851/23308/3507/28448/90865/3569/3635/3735/100528032/3932/3956/10859/4067/4208/4436/146850/4860/5777/5788/64926/10125/6850/7099/10673/8673/7409"	55
"F.F.8h.1"	"GO:0002696"	"positive regulation of leukocyte activation"	"41/423"	"327/16992"	1.11031067077248e-17	6.10036405684422e-15	4.72675114128856e-15	"100/596/695/151888/1236/10666/939/29126/952/958/941/9308/942/11151/1880/9402/3109/3113/3115/3117/3118/3122/3127/3507/28448/3635/3735/10859/4067/4208/146850/5777/5788/64926/10125/26228/6850/7037/10673/8673/7409"	41
"L.B.36h.1"	"GO:0002696"	"positive regulation of leukocyte activation"	"9/119"	"327/16992"	0.000491147956510683	0.0422751055900306	0.0374536219467796	"151888/29126/952/942/3735/79576/80380/7057/7292"	9
"L.Pbmc.24h.1"	"GO:0002696"	"positive regulation of leukocyte activation"	"24/264"	"327/16992"	3.19534403101409e-10	1.2628709687019e-07	9.82895298428894e-08	"23529/29108/199/136/3965/3125/5819/3956/920/1326/5724/3115/3126/10673/972/3109/64127/5058/6363/3113/1026/2621/10148/3117"	24
"L.Pbmc.24h.2"	"GO:0002696"	"positive regulation of leukocyte activation"	"26/302"	"327/16992"	1.88920172131757e-10	6.44217786969292e-08	4.6335158007052e-08	"23529/3119/2534/975/3569/199/3965/3125/5819/3956/920/5724/3115/3126/10673/972/3109/64127/5058/6363/3113/8651/958/1026/10148/3117"	26
"L.Pbmc.2M.1"	"GO:0002696"	"positive regulation of leukocyte activation"	"6/69"	"327/16992"	0.00210133216600574	0.0323742803366742	0.0260587415928542	"3569/114548/3606/3586/301/10859"	6
"L.Pbmc.6h.1"	"GO:0002696"	"positive regulation of leukocyte activation"	"7/90"	"327/16992"	0.0017486028945773	0.0214427520043316	0.0151821915682304	"29108/3569/114548/5724/64127/1026/100"	7
"L.Pbmc.8h.1"	"GO:0002696"	"positive regulation of leukocyte activation"	"13/196"	"327/16992"	0.000112438472884209	0.00316651050663096	0.00233833637776264	"639/23529/57162/7057/29108/3569/136/101/942/3956/64127/1026/100"	13
"L.Pbmc.8h.2"	"GO:0002696"	"positive regulation of leukocyte activation"	"20/220"	"327/16992"	9.95256543614238e-09	2.64125775036086e-06	1.91637251879729e-06	"639/23529/3119/7037/57162/7057/1803/29108/3569/136/101/3125/5819/3956/3109/64127/1493/1026/100/3117"	20
"L.T.10d.1"	"GO:0002696"	"positive regulation of leukocyte activation"	"23/295"	"327/16992"	1.44808174834101e-08	3.57676191840229e-06	2.70206973251841e-06	"301/151888/6352/10666/51744/29126/940/952/959/941/942/1493/2207/2625/3280/3113/3458/3543/3565/3569/7057/7293/10673"	23
"L.T.2d.1"	"GO:0002696"	"positive regulation of leukocyte activation"	"28/645"	"327/16992"	5.45842554916786e-05	0.0243409985897523	0.022414218727117	"164/84433/29126/940/952/923/1493/3113/3119/3329/10808/29851/3458/9173/3572/3932/4208/4282/2956/5062/5295/5914/253260/7037/7292/8673/7525/7784"	28
"M.APC.12h.1"	"GO:0002696"	"positive regulation of leukocyte activation"	"38/1114"	"327/16992"	0.000428795993291517	0.0172482357301526	0.0148530313465727	"100/84433/6347/6352/1236/952/958/941/942/1493/9093/2205/2268/3280/3109/3113/3119/3120/3146/3329/10808/3485/3569/3635/3916/3965/10892/8440/5819/64127/7468/5062/4860/5788/6777/7037/7048/7412"	38
"M.APC.12h.2"	"GO:0002696"	"positive regulation of leukocyte activation"	"29/606"	"327/16992"	6.55593968900206e-06	0.000684207795931716	0.000546921409391786	"10666/29126/80381/958/941/975/942/11151/9093/2205/2207/3109/3113/3119/3329/23308/3569/3956/3965/4436/8440/64127/5062/5590/5914/7037/7048/7099/7409"	29
"M.APC.18h.1"	"GO:0002696"	"positive regulation of leukocyte activation"	"29/674"	"327/16992"	4.6970877332882e-05	0.00239655272926266	0.00207123596673525	"100/6347/10666/29126/920/975/1493/9093/3109/3113/3117/3119/3122/3329/3916/3956/3965/10892/4208/5819/64127/4860/5788/7037/7048/7057/10673/7409/10451"	29
"M.APC.24h.10"	"GO:0002696"	"positive regulation of leukocyte activation"	"12/107"	"327/16992"	1.01898642260154e-06	0.000130836059344994	0.000108137823190216	"5788/118460/57162/29108/942/2319/5724/3115/6363/961/958/596"	12
"M.APC.24h.2"	"GO:0002696"	"positive regulation of leukocyte activation"	"19/390"	"327/16992"	0.000210941139000161	0.00611270735406988	0.00490426080604493	"596/6347/10666/51744/29126/942/1803/2621/1880/23308/3553/3735/11006/8440/80380/64926/6850/7099/7412"	19
"M.APC.24h.3"	"GO:0002696"	"positive regulation of leukocyte activation"	"44/955"	"327/16992"	6.59845770592854e-08	8.27941480651383e-06	6.76341914857675e-06	"596/1236/51744/80381/952/920/958/941/975/9308/1540/1803/2205/2534/2621/3109/3115/3117/3118/3120/3329/23308/3586/3559/3569/3956/3965/10892/4323/8440/5819/64127/80380/4860/639/10125/7037/7048/7057/7099/8764/8740/7409/8876"	44
