"Cluster"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"E.Pr.48h.2"	"DOID:2320"	"obstructive lung disease"	"16/173"	"308/8007"	0.00098621979811283	0.0223308340001262	0.0163134101943476	"154/374/596/6347/3576/1543/2534/3082/3383/3557/3694/3953/4094/4321/10/91937"	16
"E.Pr.6h.1"	"DOID:2320"	"obstructive lung disease"	"15/132"	"308/8007"	0.000155828497515223	0.00430227332696544	0.00299010899242538	"133/1543/1545/1906/2152/2308/2729/3091/3569/3694/4780/4803/5054/4088/7056"	15
"L.Pbmc.24h.2"	"DOID:2320"	"obstructive lung disease"	"21/225"	"308/8007"	0.000145739447580877	0.0021297676972559	0.00142089764828044	"3779/6369/10333/3620/3315/1906/3684/2534/54210/820/3569/133/4233/929/7056/64127/3597/958/3627/4318/5468"	21
"L.Pbmc.6h.1"	"DOID:2320"	"obstructive lung disease"	"12/65"	"308/8007"	5.46253803170942e-06	0.000192474134176114	0.00010654485944201	"1906/3684/54210/820/3569/929/5027/7056/64127/3557/4318/100"	12
"L.Pbmc.8h.1"	"DOID:2320"	"obstructive lung disease"	"22/140"	"308/8007"	1.46988669408444e-08	1.51643310606378e-06	8.63880776347873e-07	"5328/3552/23645/3091/1906/3684/54210/820/3569/136/101/133/942/2729/929/6556/5027/7056/64127/3557/3627/100"	22
"L.Pbmc.8h.2"	"DOID:2320"	"obstructive lung disease"	"20/158"	"308/8007"	2.41074166289401e-06	5.55331561630941e-05	2.91826622350327e-05	"5328/3552/23645/3091/1906/3684/54210/820/3569/136/101/133/929/6556/5027/7056/64127/1493/3627/100"	20
"L.T.10d.1"	"DOID:2320"	"obstructive lung disease"	"19/186"	"308/8007"	9.19714724950149e-05	0.00182828139262818	0.00119108190854788	"133/6352/942/1493/3576/2833/1545/3001/3458/3603/3565/3569/3684/5329/5468/4088/6772/3371/54210"	19
"M.APC.12h.1"	"DOID:2320"	"obstructive lung disease"	"41/600"	"308/8007"	0.000198088790200609	0.00454438989283751	0.00297439824295033	"100/133/374/719/728/6361/6362/6347/6367/6352/958/942/1475/1493/1520/3576/1545/53905/1906/2152/2205/2308/3091/3329/3597/3569/3683/3684/4318/64127/5329/5265/5054/23411/4088/7056/3371/7124/54210/7412/7422"	41
"M.APC.12h.2"	"DOID:2320"	"obstructive lung disease"	"25/357"	"308/8007"	0.00263956170587944	0.0335747937627694	0.0246087839660877	"728/6367/958/942/1475/3576/1906/2205/2308/2730/3329/3597/3569/3683/3958/4318/64127/5468/7056/7099/10333/3371/7124/54210/7422"	25
"M.APC.24h.10"	"DOID:2320"	"obstructive lung disease"	"11/91"	"308/8007"	0.000691987605220784	0.046952262771825	0.0416875925754419	"10333/3304/3684/942/3683/5027/3557/2936/958/3303/596"	11
"M.APC.24h.2"	"DOID:2320"	"obstructive lung disease"	"29/244"	"308/8007"	4.96975651487189e-08	5.93057610774712e-06	3.62705036874861e-06	"154/374/596/728/6347/929/942/1524/3576/10875/3553/3684/4312/4321/4322/4317/4524/5293/5328/5743/5270/6556/4087/4088/7056/7097/7099/54210/7412"	29
"M.APC.24h.3"	"DOID:2320"	"obstructive lung disease"	"39/543"	"308/8007"	0.000101287539011497	0.00213251332135017	0.00150130320981479	"90/596/598/719/728/6361/6367/6369/929/958/967/1475/53905/1906/2205/2534/2730/3329/3586/3569/3659/3676/3690/3958/4094/4321/4323/4318/64127/5294/5328/6556/4088/7056/7099/3371/7124/8764/54210"	39
"M.APC.24h.5"	"DOID:2320"	"obstructive lung disease"	"43/496"	"308/8007"	3.34963254839164e-07	4.23147288420367e-05	2.32342826104661e-05	"133/154/374/728/6346/6347/6367/990/64109/1524/3576/1673/1906/10875/3315/3383/3569/3676/3683/3684/4322/4317/4318/4790/64127/5111/5293/5294/5329/5468/23645/5743/6037/6318/5054/5270/7056/10333/7124/54210/7412/7422/7494"	43
"M.APC.24h.8"	"DOID:2320"	"obstructive lung disease"	"10/57"	"308/8007"	5.30070402626966e-05	0.00368540287661597	0.00246062989055262	"6369/10333/3304/101/133/7124/958/3303/4318/596"	10
"M.APC.4h.1"	"DOID:2320"	"obstructive lung disease"	"11/112"	"308/8007"	0.00375677810171219	0.0473354040815736	0.0359420407859716	"374/596/6367/929/958/1543/1906/3586/64127/5328/7056"	11
"M.APC.5d.1"	"DOID:2320"	"obstructive lung disease"	"24/359"	"308/8007"	0.00572701606819478	0.0473305093452332	0.0349565643378676	"728/6346/6367/958/942/1475/3576/1906/2205/2308/3329/3597/3569/3958/4318/64127/5468/7056/7099/10333/3371/7124/54210/7422"	24
"M.APC.90min.1"	"DOID:2320"	"obstructive lung disease"	"4/9"	"308/8007"	0.000232102904970546	0.00977488123071631	0.00574650415946778	"3576/820/929/7056"	4
"M.Neutr.36h.1"	"DOID:2320"	"obstructive lung disease"	"18/179"	"308/8007"	0.000171694029855479	0.00640037189072368	0.0042270869338688	"598/719/847/929/1116/1520/3576/3091/3566/3684/4317/64127/5468/6036/6037/7099/7124/54210"	18
"M.Neutr.72h.1"	"DOID:2320"	"obstructive lung disease"	"62/1020"	"308/8007"	0.000128253683940615	0.00351430071341798	0.00275084995409836	"100/133/374/25805/596/598/719/728/847/6347/6367/929/967/942/990/1116/1520/3576/1545/1906/2936/3091/3162/3329/3383/3597/8809/8807/3552/3553/3566/3568/3581/3676/3683/3684/10296/4524/4780/64127/5294/5329/5468/23645/5728/5743/5906/6036/6037/5265/5270/23411/6556/6590/6647/7097/7099/10333/3371/7124/8764/54210"	62
"Musc.Skel.24h.1"	"DOID:2320"	"obstructive lung disease"	"43/496"	"308/8007"	3.34963254839164e-07	4.23147288420367e-05	2.32342826104661e-05	"133/154/374/728/6346/6347/6367/990/64109/1524/3576/1673/1906/10875/3315/3383/3569/3676/3683/3684/4322/4317/4318/4790/64127/5111/5293/5294/5329/5468/23645/5743/6037/6318/5054/5270/7056/10333/7124/54210/7412/7422/7494"	43
"E.Pr.24h.1"	"DOID:3388"	"periodontal disease"	"23/545"	"139/8007"	5.64730037690512e-05	0.0011885832164979	0.000682580198222154	"6347/7015/7124/1234/4982/8743/1906/133/3635/4312/5054/8842/4313/4322/2212/820/3559/3557/1051/2357/1672/50943/3576"	23
"E.Pr.24h.2"	"DOID:3388"	"periodontal disease"	"22/504"	"139/8007"	5.05477172528478e-05	0.00152031980352796	0.00105802306962438	"3569/6347/4982/1075/1906/5054/5743/4318/1030/3589/10630/4322/820/3552/1673/133/929/7076/8743/1672/2150/6372"	22
"E.Pr.48h.1"	"DOID:3388"	"periodontal disease"	"9/120"	"139/8007"	0.00022597085980086	0.00700509665382667	0.00487621329043962	"6347/1543/1906/3339/3595/7850/3569/4313/6441"	9
"E.Pr.48h.3"	"DOID:3388"	"periodontal disease"	"11/226"	"139/8007"	0.0018594023086164	0.0477785577136016	0.0414370622122895	"5243/6348/1535/1673/2213/2247/3082/3347/3458/3557/5327"	11
"F.Co.48h.1"	"DOID:3388"	"periodontal disease"	"6/77"	"139/8007"	0.00212012462439115	0.0313030165130693	0.0223171013093805	"6347/6354/929/3082/10673/7422"	6
"F.F.36h.1"	"DOID:3388"	"periodontal disease"	"20/536"	"139/8007"	0.000895266246658161	0.00997402255079726	0.00672942901491012	"133/727/6347/6348/6352/1051/3576/2213/2252/2952/3339/7850/3569/3635/4953/7099/7124/10673/7421/7422"	20
"L.Pbmc.24h.1"	"DOID:3388"	"periodontal disease"	"15/194"	"139/8007"	1.18484587294367e-06	0.000147631795768781	0.000118983469767185	"2213/2212/1906/820/1075/133/6279/929/10673/64127/7850/11009/5008/4318/8743"	15
"L.Pbmc.24h.2"	"DOID:3388"	"periodontal disease"	"17/225"	"139/8007"	3.03564372942156e-07	1.79608920657442e-05	1.19828041950851e-05	"2213/3119/2212/1906/820/1051/1075/3569/133/929/10673/64127/7850/5008/217/4318/5468"	17
"L.Pbmc.2M.1"	"DOID:3388"	"periodontal disease"	"4/38"	"139/8007"	0.00406204814265345	0.038176384267088	0.0234220558035484	"3569/3606/960/3586"	4
"L.Pbmc.6h.1"	"DOID:3388"	"periodontal disease"	"10/65"	"139/8007"	1.42604508721184e-07	1.22028715319985e-05	6.75495041310872e-06	"10630/1906/820/1051/3569/929/64127/3557/5008/4318"	10
"L.Pbmc.8h.1"	"DOID:3388"	"periodontal disease"	"13/140"	"139/8007"	8.0890373300596e-07	3.85162623638992e-05	2.1941923122024e-05	"5328/3552/10630/1906/820/3569/133/7076/929/64127/3557/5008/8743"	13
"L.Pbmc.8h.2"	"DOID:3388"	"periodontal disease"	"15/158"	"139/8007"	8.14169688301608e-08	6.56424311193171e-06	3.44950841622523e-06	"5328/3552/3119/10630/1906/820/1051/3569/133/7076/929/64127/1493/5008/8743"	15
"L.T.10d.1"	"DOID:3388"	"periodontal disease"	"12/186"	"139/8007"	8.80487461770421e-05	0.00180499929662936	0.00117591417591708	"133/6352/1493/3576/3458/3595/3603/7850/3565/3569/5468/10673"	12
"M.APC.12h.1"	"DOID:3388"	"periodontal disease"	"25/600"	"139/8007"	3.16297771625915e-05	0.00189778662975549	0.00124214104646614	"133/671/836/840/6347/6352/6354/4064/1435/1493/3576/1906/2214/2357/3119/7850/3569/3635/4318/64127/4953/10630/5054/7124/7422"	25
"M.APC.18h.1"	"DOID:3388"	"periodontal disease"	"19/404"	"139/8007"	6.48555059589969e-05	0.0051091726361032	0.00399752650764811	"6347/6354/4064/1435/1493/6372/3576/1543/1906/2214/2357/3119/7850/4318/64127/4953/10630/5054/10673"	19
"M.APC.24h.2"	"DOID:3388"	"periodontal disease"	"16/244"	"139/8007"	4.50863785858125e-06	0.000191039402808176	0.000116836800306088	"6347/929/4064/1051/6372/3576/3553/7850/4312/4321/4322/4317/5328/5743/7097/7099"	16
"M.APC.24h.3"	"DOID:3388"	"periodontal disease"	"22/543"	"139/8007"	0.000151854422392513	0.00285833097154469	0.00201228354324003	"360/840/6348/6354/929/4064/1051/1435/1906/3586/7850/3559/3569/4321/4318/64127/10630/5327/5328/6279/7099/7124"	22
"M.APC.24h.5"	"DOID:3388"	"periodontal disease"	"21/496"	"139/8007"	0.000118138176759416	0.00158423910095161	0.000869878172479121	"133/671/6347/729230/4064/1435/3576/1673/1906/3569/4322/4317/4318/4790/64127/5468/5743/6279/5054/7124/7422"	21
"M.APC.4h.1"	"DOID:3388"	"periodontal disease"	"8/112"	"139/8007"	0.000702631729436424	0.0393991308494187	0.0299159835095373	"729230/929/1543/1906/3586/3559/64127/5328"	8
"M.APC.90min.1"	"DOID:3388"	"periodontal disease"	"3/9"	"139/8007"	0.000398373988656719	0.0105569106994031	0.00620624740223099	"3576/820/929"	3
"M.Neutr.36h.1"	"DOID:3388"	"periodontal disease"	"11/179"	"139/8007"	0.000267633651037483	0.00795590518395289	0.00525442949634351	"671/929/1051/3576/2213/4317/64127/5468/6279/7099/7124"	11
"Musc.Skel.24h.1"	"DOID:3388"	"periodontal disease"	"21/496"	"139/8007"	0.000118138176759416	0.00158423910095161	0.000869878172479121	"133/671/6347/729230/4064/1435/3576/1673/1906/3569/4322/4317/4318/4790/64127/5468/5743/6279/5054/7124/7422"	21
"E.Corn.6h.1"	"DOID:824"	"periodontitis"	"6/83"	"120/8007"	0.00147405347006927	0.0367039314047248	0.0287052517855594	"1051/1435/3119/3553/10630/7099"	6
"E.Pr.24h.1"	"DOID:824"	"periodontitis"	"19/545"	"120/8007"	0.000439436588059279	0.00377596806023072	0.00216846493477082	"6347/7124/1234/4982/133/3635/4312/5054/8842/4313/2212/820/3559/3557/1051/2357/1672/50943/3576"	19
"E.Pr.24h.2"	"DOID:824"	"periodontitis"	"19/504"	"120/8007"	0.000162107657797933	0.00316920470994959	0.00220551734425083	"3569/6347/4982/1075/5054/5743/4318/1030/3589/10630/820/3552/1673/133/929/7076/1672/2150/6372"	19
"E.Pr.48h.1"	"DOID:824"	"periodontitis"	"7/120"	"120/8007"	0.00209675308673681	0.0196967714208609	0.0137108256070509	"6347/1543/3595/7850/3569/4313/6441"	7
"F.Co.48h.1"	"DOID:824"	"periodontitis"	"5/77"	"120/8007"	0.00582094229558061	0.0495273395318893	0.0353099086618627	"6347/6354/929/10673/7422"	5
"F.F.36h.1"	"DOID:824"	"periodontitis"	"17/536"	"120/8007"	0.0025152147495	0.0203013761923928	0.0136972489580719	"133/727/6347/6352/1051/3576/2213/2952/7850/3569/3635/4953/7099/7124/10673/7421/7422"	17
"L.Pbmc.24h.1"	"DOID:824"	"periodontitis"	"13/194"	"120/8007"	5.98944616868735e-06	0.000373142496309222	0.00030073324446988	"2213/2212/820/1075/133/6279/929/10673/64127/7850/11009/5008/4318"	13
"L.Pbmc.24h.2"	"DOID:824"	"periodontitis"	"16/225"	"120/8007"	2.05968440591605e-07	1.4623759282004e-05	9.7563998174971e-06	"2213/3119/2212/820/1051/1075/3569/133/929/10673/64127/7850/5008/217/4318/5468"	16
"L.Pbmc.2M.1"	"DOID:824"	"periodontitis"	"4/38"	"120/8007"	0.00238951959015908	0.038176384267088	0.0234220558035484	"3569/3606/960/3586"	4
"L.Pbmc.6h.1"	"DOID:824"	"periodontitis"	"9/65"	"120/8007"	4.4570990731713e-07	2.96644704981068e-05	1.64208913222101e-05	"10630/820/1051/3569/929/64127/3557/5008/4318"	9
"L.Pbmc.8h.1"	"DOID:824"	"periodontitis"	"10/140"	"120/8007"	4.37021274898161e-05	0.000731124781518816	0.000416506762705218	"3552/10630/820/3569/133/7076/929/64127/3557/5008"	10
"L.Pbmc.8h.2"	"DOID:824"	"periodontitis"	"12/158"	"120/8007"	3.84808338037262e-06	8.27337926780114e-05	4.34765911747363e-05	"3552/3119/10630/820/1051/3569/133/7076/929/64127/1493/5008"	12
"L.T.10d.1"	"DOID:824"	"periodontitis"	"12/186"	"120/8007"	2.04570887664899e-05	0.000609993192309882	0.000397396078430379	"133/6352/1493/3576/3458/3595/3603/7850/3565/3569/5468/10673"	12
"M.APC.12h.1"	"DOID:824"	"periodontitis"	"23/600"	"120/8007"	2.28087060781928e-05	0.00164209976142957	0.00107478864277104	"133/836/840/6347/6352/6354/4064/1435/1493/3576/2214/2357/3119/7850/3569/3635/4318/64127/4953/10630/5054/7124/7422"	23
"M.APC.18h.1"	"DOID:824"	"periodontitis"	"18/404"	"120/8007"	2.87519430422399e-05	0.0041489859789	0.00324625582492807	"6347/6354/4064/1435/1493/6372/3576/1543/2214/2357/3119/7850/4318/64127/4953/10630/5054/10673"	18
"M.APC.24h.1"	"DOID:824"	"periodontitis"	"20/621"	"120/8007"	0.000843312103249799	0.0283213465038613	0.0233774373238837	"727/729230/929/4064/1051/1435/3576/1606/2212/2213/2357/3553/7850/4069/4321/4317/10392/64127/7097/7422"	20
"M.APC.24h.2"	"DOID:824"	"periodontitis"	"14/244"	"120/8007"	1.54428457553259e-05	0.000484762008661447	0.000296473089684155	"6347/929/4064/1051/6372/3576/3553/7850/4312/4321/4317/5743/7097/7099"	14
"M.APC.24h.3"	"DOID:824"	"periodontitis"	"19/543"	"120/8007"	0.000419725835242468	0.0057552038353955	0.00405170082864814	"360/840/6354/929/4064/1051/1435/3586/7850/3559/3569/4321/4318/64127/10630/5327/6279/7099/7124"	19
"M.APC.24h.5"	"DOID:824"	"periodontitis"	"18/496"	"120/8007"	0.000390938539080295	0.00365806775853704	0.00200858146645264	"133/6347/729230/4064/1435/3576/1673/3569/4317/4318/4790/64127/5468/5743/6279/5054/7124/7422"	18
"M.APC.90min.1"	"DOID:824"	"periodontitis"	"3/9"	"120/8007"	0.000258204409867978	0.00977488123071631	0.00574650415946778	"3576/820/929"	3
"M.Neutr.36h.1"	"DOID:824"	"periodontitis"	"10/179"	"120/8007"	0.000336242296318682	0.00867763772422445	0.00573109339069495	"929/1051/3576/2213/4317/64127/5468/6279/7099/7124"	10
"Musc.Skel.24h.1"	"DOID:824"	"periodontitis"	"18/496"	"120/8007"	0.000390938539080295	0.00365806775853704	0.00200858146645264	"133/6347/729230/4064/1435/3576/1673/3569/4317/4318/4790/64127/5468/5743/6279/5054/7124/7422"	18
"E.Pan.3d.1"	"DOID:854"	"collagen disease"	"21/441"	"201/8007"	0.00343334502348257	0.0209201277278302	0.0143336794914348	"1281/1289/1290/142/1490/1803/2022/2247/2355/3479/3486/4313/5159/5328/5806/6696/7046/7048/7057/857/8742"	21
"E.Pr.24h.1"	"DOID:854"	"collagen disease"	"25/545"	"201/8007"	0.00236549590845043	0.0130580596396824	0.00749898939639524	"6347/3123/7124/841/1906/4312/1058/4846/3479/1277/197/4313/1236/6376/5788/4233/7148/3557/7292/3126/1290/2200/3115/5055/5155"	25
"E.Pr.24h.2"	"DOID:854"	"collagen disease"	"31/504"	"201/8007"	2.64708638915713e-06	0.000147917398983404	0.000102938881780078	"3569/6347/6696/7057/1906/9043/5366/1803/4318/2033/4233/7148/1277/1490/6093/6376/23543/4482/3552/5352/3685/6317/7076/7046/2200/79658/3486/857/54210/1281/5055"	31
"E.Pr.48h.1"	"DOID:854"	"collagen disease"	"9/120"	"201/8007"	0.00312951582765904	0.0258706641753147	0.018008441955652	"6347/1289/1906/3486/3569/3685/4313/6441/6497"	9
"E.Pr.48h.2"	"DOID:854"	"collagen disease"	"11/173"	"201/8007"	0.00412387913040623	0.0475370794305009	0.0347274032034209	"6347/1290/2099/3082/3383/3479/3557/4321/7057/7128/3604"	11
"F.Co.48h.1"	"DOID:854"	"collagen disease"	"7/77"	"201/8007"	0.00307993165250811	0.0359564113850947	0.0256346820526991	"6347/6354/1803/3082/3486/10673/7422"	7
"F.F.36h.1"	"DOID:854"	"collagen disease"	"27/536"	"201/8007"	0.000379365411564003	0.00588388314798287	0.00396983000336325	"330/640/6347/1236/930/933/10666/3075/1281/1803/2355/3383/3385/3569/5156/5159/5287/5352/5366/26191/5788/5806/4088/7099/7124/10673/7422"	27
"F.F.8h.1"	"DOID:854"	"collagen disease"	"17/266"	"201/8007"	0.000361439975573118	0.00932515136978645	0.00812669250341243	"330/640/1236/930/933/10666/958/1281/1289/2355/3115/3383/5366/26191/5788/7124/10673"	17
"L.Pbmc.24h.2"	"DOID:854"	"collagen disease"	"16/225"	"201/8007"	0.00016157771823733	0.00220755772897948	0.0014727961127365	"2309/1906/8742/54210/4000/3569/199/4233/2355/3115/3126/10673/958/5168/3627/4318"	16
"L.Pbmc.6h.1"	"DOID:854"	"collagen disease"	"7/65"	"201/8007"	0.00114796384474345	0.00899426722257387	0.00497881412021926	"2309/1906/54210/4000/3569/3557/4318"	7
"L.Pbmc.8h.1"	"DOID:854"	"collagen disease"	"11/140"	"201/8007"	0.000761540905750627	0.00626474564918329	0.00356889684971754	"5328/3552/1906/7057/54210/4000/3569/7076/6556/3557/3627"	11
"L.Pbmc.8h.2"	"DOID:854"	"collagen disease"	"14/158"	"201/8007"	4.00161943216512e-05	0.000437465175211272	0.000229887860331342	"5328/3552/2309/1906/7057/54210/1803/4000/3569/7076/6556/2022/1493/3627"	14
"L.T.10d.1"	"DOID:854"	"collagen disease"	"14/186"	"201/8007"	0.000232240186897662	0.00310917474703809	0.00202555350978412	"10666/1493/2355/3458/3565/3569/5329/5366/4088/6622/7057/7293/10673/54210"	14
"M.APC.12h.1"	"DOID:854"	"collagen disease"	"29/600"	"201/8007"	0.000451763059506559	0.00749734439181098	0.00490716873148222	"91/79658/671/836/6362/6347/6354/1236/958/1493/1906/2355/3146/3569/3685/4318/5062/5329/5366/26191/5788/5806/23543/6497/4088/7048/7124/54210/7422"	29
"M.APC.12h.2"	"DOID:854"	"collagen disease"	"21/357"	"201/8007"	0.000232325302617668	0.0106143622633447	0.00777984072581532	"91/79658/10018/10666/958/1906/2355/3569/3685/4318/5062/5366/26191/6497/6622/7048/7079/7099/7124/54210/7422"	21
"M.APC.24h.2"	"DOID:854"	"collagen disease"	"20/244"	"201/8007"	2.86702521347977e-06	0.000146627860917965	8.96753750983145e-05	"91/10438/6347/10666/58191/7852/1803/2309/3553/3643/4312/4321/4582/5328/5806/6556/4087/4088/7099/54210"	20
"M.APC.24h.3"	"DOID:854"	"collagen disease"	"34/543"	"201/8007"	5.31634565811963e-07	4.60159251963911e-05	3.23955097997699e-05	"91/79658/10018/330/6354/1236/933/958/1803/1906/2355/2309/3115/3586/3569/3685/4000/4321/4323/4318/5328/5366/26191/5806/6556/4088/6622/7046/7048/7057/7079/7099/7124/54210"	34
"M.APC.24h.5"	"DOID:854"	"collagen disease"	"23/496"	"201/8007"	0.00309260732524975	0.0138845574253835	0.00762376931084403	"91/55024/330/671/6347/729230/1236/933/7852/1906/2355/3240/3383/3486/3569/4318/5329/26191/6775/7124/7128/54210/7422"	23
"M.APC.4h.1"	"DOID:854"	"collagen disease"	"9/112"	"201/8007"	0.0019524829080456	0.0393991308494187	0.0299159835095373	"91/330/729230/958/1906/2309/3586/5328/7057"	9
"M.APC.5d.1"	"DOID:854"	"collagen disease"	"20/359"	"201/8007"	0.000660827401164154	0.0170980313142029	0.0126279737943704	"91/79658/10018/10666/958/1906/2355/3569/4318/5062/5366/26191/6497/6622/7048/7079/7099/7124/54210/7422"	20
"M.Neutr.72h.1"	"DOID:854"	"collagen disease"	"39/1020"	"201/8007"	0.00431014345362368	0.0407729662337045	0.031915399801787	"91/102/330/6347/6354/1511/58191/1906/2033/2355/2309/3240/3383/3385/3552/3553/4282/5329/5366/5728/26191/5788/9136/5055/6556/6647/6890/7046/7048/7057/7076/7099/7114/7124/7128/3604/54210/7416/7486"	39
"Musc.Skel.24h.1"	"DOID:854"	"collagen disease"	"23/496"	"201/8007"	0.00309260732524975	0.0138845574253835	0.00762376931084403	"91/55024/330/671/6347/729230/1236/933/7852/1906/2355/3240/3383/3486/3569/4318/5329/26191/6775/7124/7128/54210/7422"	23
"E.Pr.24h.1"	"DOID:1575"	"rheumatic disease"	"22/545"	"188/8007"	0.00863490642980395	0.0302221725043138	0.0173560052105406	"6347/3123/7124/841/1906/4312/1058/4846/3479/1277/197/4313/1236/6376/5788/4233/3557/7292/2200/3115/5055/5155"	22
"E.Pr.24h.2"	"DOID:1575"	"rheumatic disease"	"29/504"	"188/8007"	5.56271915959425e-06	0.000217502319140135	0.000151364516079486	"3569/6347/6696/7057/1906/9043/5366/1803/4318/2033/4233/1277/1490/6093/6376/23543/4482/3552/5352/3685/6317/7076/7046/2200/79658/3486/857/54210/5055"	29
"E.Pr.24h.3"	"DOID:1575"	"rheumatic disease"	"11/180"	"188/8007"	0.00335395547377672	0.0459992061815993	0.0347896485721803	"102/6347/1906/3146/3486/3685/4313/5329/5366/9136/7079"	11
"E.Pr.48h.1"	"DOID:1575"	"rheumatic disease"	"8/120"	"188/8007"	0.0071305209220309	0.048524916931414	0.0337779557587093	"6347/1906/3486/3569/3685/4313/6441/6497"	8
"F.Co.48h.1"	"DOID:1575"	"rheumatic disease"	"7/77"	"188/8007"	0.00211437220101413	0.0313030165130693	0.0223171013093805	"6347/6354/1803/3082/3486/10673/7422"	7
"F.F.36h.1"	"DOID:1575"	"rheumatic disease"	"25/536"	"188/8007"	0.0007192452268913	0.00903052340430188	0.00609285430298896	"640/6347/1236/930/933/10666/3075/1803/2355/3383/3385/3569/5156/5159/5287/5352/5366/26191/5788/5806/4088/7099/7124/10673/7422"	25
"F.F.8h.1"	"DOID:1575"	"rheumatic disease"	"14/266"	"188/8007"	0.00388890284807752	0.0456945655859518	0.039821946997794	"640/1236/930/933/10666/958/2355/3115/3383/5366/26191/5788/7124/10673"	14
"L.Pbmc.24h.2"	"DOID:1575"	"rheumatic disease"	"15/225"	"188/8007"	0.000252559879338042	0.0029886252388335	0.0019938937842477	"2309/1906/8742/54210/4000/3569/199/4233/2355/3115/10673/958/5168/3627/4318"	15
"L.Pbmc.6h.1"	"DOID:1575"	"rheumatic disease"	"7/65"	"188/8007"	0.000775073581349434	0.00706668570098528	0.00391179333241431	"2309/1906/54210/4000/3569/3557/4318"	7
"L.Pbmc.8h.1"	"DOID:1575"	"rheumatic disease"	"11/140"	"188/8007"	0.000434112565151462	0.00401068175863813	0.00228480297448138	"5328/3552/1906/7057/54210/4000/3569/7076/6556/3557/3627"	11
"L.Pbmc.8h.2"	"DOID:1575"	"rheumatic disease"	"14/158"	"188/8007"	1.89484021038918e-05	0.000235033064557889	0.000123509827478809	"5328/3552/2309/1906/7057/54210/1803/4000/3569/7076/6556/2022/1493/3627"	14
"L.T.10d.1"	"DOID:1575"	"rheumatic disease"	"14/186"	"188/8007"	0.000114725916322827	0.00198053160809933	0.00129026930822902	"10666/1493/2355/3458/3565/3569/5329/5366/4088/6622/7057/7293/10673/54210"	14
"M.APC.12h.1"	"DOID:1575"	"rheumatic disease"	"29/600"	"188/8007"	0.000141032667419141	0.00417719011646358	0.00273405830834661	"91/79658/671/836/6362/6347/6354/1236/958/1493/1906/2355/3146/3569/3685/4318/5062/5329/5366/26191/5788/5806/23543/6497/4088/7048/7124/54210/7422"	29
"M.APC.12h.2"	"DOID:1575"	"rheumatic disease"	"21/357"	"188/8007"	8.98898283884397e-05	0.00730105161688327	0.0053513359824229	"91/79658/10018/10666/958/1906/2355/3569/3685/4318/5062/5366/26191/6497/6622/7048/7079/7099/7124/54210/7422"	21
"M.APC.24h.2"	"DOID:1575"	"rheumatic disease"	"20/244"	"188/8007"	1.00033152446954e-06	5.96864476266824e-05	3.65033258052042e-05	"91/10438/6347/10666/58191/7852/1803/2309/3553/3643/4312/4321/4582/5328/5806/6556/4087/4088/7099/54210"	20
"M.APC.24h.3"	"DOID:1575"	"rheumatic disease"	"33/543"	"188/8007"	3.25160159756746e-07	3.16624705563132e-05	2.22905846359559e-05	"91/79658/10018/6354/1236/933/958/1803/1906/2355/2309/3115/3586/3569/3685/4000/4321/4323/4318/5328/5366/26191/5806/6556/4088/6622/7046/7048/7057/7079/7099/7124/54210"	33
"M.APC.24h.5"	"DOID:1575"	"rheumatic disease"	"22/496"	"188/8007"	0.00285950888168934	0.0130672905872548	0.00717502228575661	"91/55024/671/6347/729230/1236/933/7852/1906/2355/3240/3383/3486/3569/4318/5329/26191/6775/7124/7128/54210/7422"	22
"M.APC.5d.1"	"DOID:1575"	"rheumatic disease"	"20/359"	"188/8007"	0.000276011533930916	0.0145917567498751	0.0107769320610722	"91/79658/10018/10666/958/1906/2355/3569/4318/5062/5366/26191/6497/6622/7048/7079/7099/7124/54210/7422"	20
"M.Neutr.36h.1"	"DOID:1575"	"rheumatic disease"	"10/179"	"188/8007"	0.00939701985942895	0.0477565735563047	0.0315405403830956	"91/671/3240/4282/5352/5788/7046/7099/7124/54210"	10
"M.Neutr.72h.1"	"DOID:1575"	"rheumatic disease"	"37/1020"	"188/8007"	0.00418974413228751	0.0400948769868909	0.0313846194487142	"91/102/6347/6354/1511/58191/1906/2033/2355/2309/3240/3383/3385/3552/3553/4282/5329/5366/5728/26191/5788/9136/5055/6556/6647/6890/7046/7048/7057/7076/7099/7114/7124/7128/3604/54210/7486"	37
"Musc.Skel.24h.1"	"DOID:1575"	"rheumatic disease"	"22/496"	"188/8007"	0.00285950888168934	0.0130672905872548	0.00717502228575661	"91/55024/671/6347/729230/1236/933/7852/1906/2355/3240/3383/3486/3569/4318/5329/26191/6775/7124/7128/54210/7422"	22
"E.Pan.3d.1"	"DOID:16"	"integumentary system disease"	"34/441"	"394/8007"	0.00582169716017835	0.0316117427378121	0.0216591693160033	"1026/10630/1294/1803/2149/216/23175/2876/290/29997/302/3479/3486/3566/4254/4311/4313/4314/4803/5328/538/5468/5915/595/6256/627/6648/6662/7037/718/857/8742/8878/9882"	34
